A,B,c,D,E,outcome
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,35.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,28.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,35.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,28.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,40.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,28.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,28.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,43.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,51.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,38.93459915611815
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,38.93459915611815
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,40.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,28.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,18.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,38.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,36.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,46.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,37.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,18.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,57.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,28.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,33.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,43.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,28.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,18.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,33.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,18.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,18.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,28.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,28.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,38.93459915611815
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,38.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,38.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,40.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,40.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,75.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,58.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,18.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,43.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,38.93459915611815
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,61.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,71.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,27.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,61.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,57.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,69.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,75.0
2.0586497493136373,-0.8785586460852651,0.8866762878617264,0.0977653006838076,-0.2939988083916253,43.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,28.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,31.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,33.0
2.0586497493136373,-0.8785586460852651,0.8866762878617264,0.0977653006838076,-0.2939988083916253,28.0
2.0586497493136373,-0.8785586460852651,0.8866762878617264,0.0977653006838076,-0.2939988083916253,40.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,69.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,18.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,46.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,65.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,18.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,61.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,18.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,65.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,28.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,35.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,40.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,40.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,57.0
0.30345660928959683,-1.1992455089064742,1.425117189610378,0.10888111283612194,1.856175858719954,37.0
0.30345660928959683,-1.1992455089064742,1.425117189610378,0.10888111283612194,1.856175858719954,28.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,28.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,18.0
-0.19716202478037934,-0.5282487243734341,-1.2478791007096128,-0.022883643254759348,2.2198306875090186,18.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,43.0
-0.19716202478037934,-0.5282487243734341,-1.2478791007096128,-0.022883643254759348,2.2198306875090186,42.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,43.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,18.0
-0.19716202478037934,-0.5282487243734341,-1.2478791007096128,-0.022883643254759348,2.2198306875090186,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,37.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,42.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,37.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,37.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,37.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,38.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,38.93459915611815
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,37.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,43.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,58.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,57.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,18.0
-0.36008918875706286,0.46305689856400123,-1.5143545989221205,-0.0717324048910104,-1.5166902826906934,69.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,69.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,37.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,37.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,66.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,65.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,28.0
2.4009621396894287,-0.876265943304996,-1.9841089291613934,-1.9440873014772961,0.6587785145911269,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,57.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,61.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,38.93459915611815
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,38.93459915611815
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
1.893805805363827,5.1736269450763945,-0.4452690219227936,-0.08728470366218082,0.7564508888786267,38.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
-2.1152823287811033,0.14237003574279175,-0.9759136971734691,-0.06061659273869631,0.6334843844208866,46.0
2.3406068462334515,-0.7847737589154835,-2.169938941504515,2.480231838262853,0.6464106136863227,18.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,61.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,31.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,75.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,31.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,37.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,57.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,61.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,58.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,58.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,37.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,18.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,18.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,75.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,28.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,18.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,18.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,57.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,37.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,31.0
2.3944244394338017,4.502630160543351,2.2277272683971963,0.04448005242870024,0.3927960600895614,37.0
2.841225480303428,-1.4557705434485237,0.5030573488154757,2.6119965943537338,0.28275578489725833,58.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,18.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,43.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,58.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,57.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,28.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,35.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,43.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,37.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,37.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,18.0
-1.6146636947111275,-0.5286267487902485,1.6970825931465217,0.07114816335218499,0.26982955563182176,61.0
2.0586497493136373,-0.8785586460852651,0.8866762878617264,0.0977653006838076,-0.2939988083916253,37.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,31.0
2.841225480303428,-1.455770543448524,0.5030573488154757,2.6119965943537338,0.2827557848972584,18.0
2.9015807737594046,-1.5472627278380366,0.6888873611585973,-1.8123225453864151,0.29512368580206266,28.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,37.0
0.14052944531291245,-0.20793988596903942,1.15864169139787,0.060032351199870625,-1.8803451114797576,37.0
2.3944244394338012,4.502630160543351,2.2277272683971963,0.044480052428700234,0.3927960600895614,58.0
0.30345660928959683,-1.1992455089064742,1.425117189610378,0.10888111283612194,1.856175858719954,18.0
